timestamp,endpoint_id,ip_address,bandwidth,latency,packet_loss,cpu_utilization,memory_utilization,active_connections,packets_sent,packets_received,label,anomaly_type
2026-09-01 07:22:23,EP-001,192.168.1.101,360.8,34.4,1.0,30.2,37.2,73,11206,10451,0,Normal
2026-09-01 07:22:40,EP-003,192.168.1.103,310.0,33.0,0.97,29.0,60.2,116,13208,13845,0,Normal
2026-09-01 07:22:57,EP-002,192.168.1.102,77.8,34.6,1.15,48.4,59.1,105,9464,9900,0,Normal
2026-09-01 07:23:14,EP-003,192.168.1.103,131.9,28.7,0.22,44.7,32.4,117,6721,6879,0,Normal
2026-09-01 07:23:31,EP-003,192.168.1.103,1270.5,254.0,19.82,89.6,85.8,959,41883,29922,1,Combined Severe Anomaly
2026-09-01 07:23:48,EP-003,192.168.1.103,310.6,42.9,0.15,48.8,57.5,54,8997,8362,0,Normal
2026-09-01 07:24:05,EP-004,192.168.1.104,684.6,14.4,0.66,77.0,51.6,807,57578,18865,1,Connection Flood
2026-09-01 07:24:22,EP-001,192.168.1.101,235.2,34.1,0.93,54.9,57.0,89,5872,5407,0,Normal
2026-09-01 07:24:39,EP-004,192.168.1.104,354.2,15.5,0.91,35.2,47.3,116,9760,10025,0,Normal
2026-09-01 07:24:56,EP-003,192.168.1.103,68.8,13.8,1.05,32.8,50.9,115,11574,11010,0,Normal
2026-09-01 07:25:13,EP-002,192.168.1.102,137.0,42.3,0.59,23.8,38.8,107,4126,4096,0,Normal
2026-09-01 07:25:30,EP-002,192.168.1.102,226.1,17.1,1.01,31.2,58.9,34,15949,16341,0,Normal
2026-09-01 07:25:47,EP-004,192.168.1.104,266.6,42.9,0.0,46.9,41.0,25,6452,6533,0,Normal
2026-09-01 07:26:04,EP-003,192.168.1.103,221.8,87.7,0.0,94.6,87.1,270,4572,4462,1,Resource Exhaustion
2026-09-01 07:26:21,EP-003,192.168.1.103,344.9,18.0,0.69,38.3,45.1,111,13653,12740,0,Normal
2026-09-01 07:26:38,EP-002,192.168.1.102,1080.9,31.1,1.2,87.1,53.6,125,57214,14069,1,Packet Rate Anomaly
2026-09-01 07:26:55,EP-005,192.168.1.105,136.7,39.3,0.51,15.3,58.2,127,6652,6723,0,Normal
2026-09-01 07:27:12,EP-005,192.168.1.105,238.8,16.1,0.32,39.7,28.1,120,9288,8649,0,Normal
2026-09-01 07:27:29,EP-003,192.168.1.103,202.0,13.5,0.72,11.7,47.9,131,6546,6250,0,Normal
2026-09-01 07:27:46,EP-005,192.168.1.105,169.0,549.6,8.26,23.5,21.1,141,4309,3988,1,High Latency
2026-09-01 07:28:03,EP-002,192.168.1.102,203.9,19.0,0.99,49.2,43.2,108,15393,14776,0,Normal
2026-09-01 07:28:20,EP-001,192.168.1.101,134.5,23.1,0.92,51.3,60.6,135,4831,4894,0,Normal
2026-09-01 07:28:37,EP-004,192.168.1.104,173.6,68.6,0.55,98.5,90.2,264,6857,6694,1,Resource Exhaustion
2026-09-01 07:28:54,EP-005,192.168.1.105,141.8,27.8,0.45,21.2,24.7,133,6524,6147,0,Normal
2026-09-01 07:29:11,EP-005,192.168.1.105,377.1,22.8,0.21,25.0,50.0,42,10439,10296,0,Normal
2026-09-01 07:29:28,EP-002,192.168.1.102,228.3,17.8,0.9,47.3,56.6,94,10909,10687,0,Normal
2026-09-01 07:29:45,EP-002,192.168.1.102,859.0,29.6,0.11,86.6,29.9,357,47585,36673,1,Traffic Spike
2026-09-01 07:30:02,EP-004,192.168.1.104,172.8,24.1,0.18,32.9,53.9,66,9271,9326,0,Normal
2026-09-01 07:30:19,EP-001,192.168.1.101,359.8,26.7,0.28,34.4,50.9,63,16359,17108,0,Normal
2026-09-01 07:30:36,EP-001,192.168.1.101,98.7,269.8,11.92,35.0,39.3,46,11750,7105,1,Packet Loss Surge
2026-09-01 07:30:53,EP-004,192.168.1.104,130.7,21.1,0.21,35.3,41.5,60,8996,9077,0,Normal
2026-09-01 07:31:10,EP-003,192.168.1.103,339.7,14.8,0.74,38.9,46.0,64,14967,15637,0,Normal
2026-09-01 07:31:27,EP-003,192.168.1.103,375.7,17.5,0.91,36.4,35.3,111,13347,12809,0,Normal
2026-09-01 07:31:44,EP-005,192.168.1.105,110.4,25.1,0.26,43.6,52.2,119,6956,6811,0,Normal
2026-09-01 07:32:01,EP-001,192.168.1.101,1396.5,451.4,8.79,92.2,87.0,830,71360,64708,1,Combined Severe Anomaly
2026-09-01 07:32:18,EP-003,192.168.1.103,294.2,30.4,0.58,31.1,35.9,110,10364,9929,0,Normal
2026-09-01 07:32:35,EP-001,192.168.1.101,144.4,65.5,1.15,92.5,90.0,341,9848,9797,1,Resource Exhaustion
2026-09-01 07:32:52,EP-001,192.168.1.101,230.7,122.0,12.79,29.4,53.3,104,4337,1988,1,Packet Loss Surge
2026-09-01 07:33:09,EP-002,192.168.1.102,84.8,31.4,0.77,21.9,20.0,52,15393,14627,0,Normal
2026-09-01 07:33:26,EP-003,192.168.1.103,253.1,32.8,0.67,48.7,30.9,120,6475,6779,0,Normal
2026-09-01 07:33:43,EP-002,192.168.1.102,115.1,19.9,0.49,41.0,34.3,80,15182,15697,0,Normal
2026-09-01 07:34:00,EP-002,192.168.1.102,910.6,34.3,0.48,80.8,43.2,58,91989,12145,1,Packet Rate Anomaly
2026-09-01 07:34:17,EP-001,192.168.1.101,211.0,21.1,0.98,40.7,52.8,33,13608,12851,0,Normal
2026-09-01 07:34:34,EP-002,192.168.1.102,166.8,27.2,0.32,23.1,45.1,78,6727,6776,0,Normal
2026-09-01 07:34:51,EP-003,192.168.1.103,354.6,38.9,0.19,20.6,32.3,73,9556,9328,0,Normal
2026-09-01 07:35:08,EP-004,192.168.1.104,136.2,16.7,0.81,39.6,45.8,85,9034,8769,0,Normal
2026-09-01 07:35:25,EP-003,192.168.1.103,112.4,17.6,0.84,17.5,30.1,38,7528,7332,0,Normal
2026-09-01 07:35:42,EP-005,192.168.1.105,232.8,39.7,1.13,26.1,56.8,126,8469,7856,0,Normal
2026-09-01 07:35:59,EP-001,192.168.1.101,359.0,37.6,0.37,35.4,36.7,68,8373,8053,0,Normal
2026-09-01 07:36:16,EP-003,192.168.1.103,377.3,118.3,1.12,95.5,86.0,293,13582,13478,1,Resource Exhaustion
2026-09-01 07:36:33,EP-004,192.168.1.104,1048.0,39.0,0.99,74.9,39.2,584,35757,14847,1,Connection Flood
2026-09-01 07:36:50,EP-001,192.168.1.101,95.4,32.7,0.88,46.5,31.1,128,13902,14007,0,Normal
2026-09-01 07:37:07,EP-002,192.168.1.102,1083.5,18.7,0.12,87.7,54.8,91,57526,17826,1,Packet Rate Anomaly
2026-09-01 07:37:24,EP-001,192.168.1.101,325.4,32.1,1.13,45.2,45.4,77,8624,8698,0,Normal
2026-09-01 07:37:41,EP-003,192.168.1.103,209.6,15.6,0.0,37.4,34.1,66,11462,10990,0,Normal
2026-09-01 07:37:58,EP-002,192.168.1.102,1045.2,27.7,1.07,68.6,58.5,99,66796,19824,1,Packet Rate Anomaly
2026-09-01 07:38:15,EP-002,192.168.1.102,376.6,31.2,0.0,46.3,44.1,118,12233,11572,0,Normal
2026-09-01 07:38:32,EP-005,192.168.1.105,157.6,27.6,0.52,44.7,36.0,80,5864,5828,0,Normal
2026-09-01 07:38:49,EP-004,192.168.1.104,150.6,15.8,0.77,33.5,35.9,39,14505,14217,0,Normal
2026-09-01 07:39:06,EP-003,192.168.1.103,348.6,21.1,0.38,31.0,33.5,115,9528,9511,0,Normal
2026-09-01 07:39:23,EP-005,192.168.1.105,99.9,40.3,0.61,32.5,29.6,115,5046,5054,0,Normal
2026-09-01 07:39:40,EP-005,192.168.1.105,362.4,34.8,0.0,34.7,55.3,66,5809,6064,0,Normal
2026-09-01 07:39:57,EP-002,192.168.1.102,309.7,42.4,0.88,31.6,57.3,117,7675,7851,0,Normal
2026-09-01 07:40:14,EP-004,192.168.1.104,116.8,36.7,1.08,41.7,40.5,71,11989,11521,0,Normal
2026-09-01 07:40:31,EP-002,192.168.1.102,193.7,33.2,1.05,53.0,32.5,63,14866,13786,0,Normal
2026-09-01 07:40:48,EP-004,192.168.1.104,320.9,12.1,0.8,50.8,50.3,97,12816,12048,0,Normal
2026-09-01 07:41:05,EP-003,192.168.1.103,250.8,30.5,0.57,43.8,40.4,68,13484,13108,0,Normal
2026-09-01 07:41:22,EP-001,192.168.1.101,213.2,30.1,0.54,54.7,30.3,85,3382,3157,0,Normal
2026-09-01 07:41:39,EP-004,192.168.1.104,142.4,26.4,0.95,32.4,41.8,131,13208,13165,0,Normal
2026-09-01 07:41:56,EP-002,192.168.1.102,244.1,80.9,0.64,90.9,89.5,274,14121,13513,1,Resource Exhaustion
2026-09-01 07:42:13,EP-002,192.168.1.102,152.2,259.0,24.16,50.2,51.5,85,7201,3927,1,Packet Loss Surge
2026-09-01 07:42:30,EP-001,192.168.1.101,1248.5,30.6,1.04,81.3,42.5,1192,60099,22612,1,Connection Flood
2026-09-01 07:42:47,EP-005,192.168.1.105,203.0,335.7,17.31,35.9,34.7,115,12682,12120,1,High Latency
2026-09-01 07:43:04,EP-002,192.168.1.102,855.1,30.2,1.14,72.3,60.0,529,54347,55666,1,Traffic Spike
2026-09-01 07:43:21,EP-003,192.168.1.103,233.7,24.7,0.19,54.6,34.3,143,10333,9591,0,Normal
2026-09-01 07:43:38,EP-003,192.168.1.103,1204.5,15.1,1.27,74.0,58.6,95,76309,9929,1,Packet Rate Anomaly
2026-09-01 07:43:55,EP-005,192.168.1.105,179.1,25.4,0.62,30.1,46.0,102,5752,5446,0,Normal
2026-09-01 07:44:12,EP-003,192.168.1.103,226.3,314.6,14.0,50.3,32.2,124,14542,14445,1,High Latency
2026-09-01 07:44:29,EP-004,192.168.1.104,352.6,18.8,0.94,34.4,58.3,65,8495,8270,0,Normal
2026-09-01 07:44:46,EP-002,192.168.1.102,145.2,23.0,1.21,27.3,48.3,59,9776,9539,0,Normal
2026-09-01 07:45:03,EP-004,192.168.1.104,153.6,13.4,0.97,50.8,58.7,104,15734,15225,0,Normal
2026-09-01 07:45:20,EP-004,192.168.1.104,1596.5,453.7,15.14,96.1,94.0,485,76109,59538,1,Combined Severe Anomaly
2026-09-01 07:45:37,EP-002,192.168.1.102,247.2,349.2,7.7,44.3,45.6,59,16909,16256,1,High Latency
2026-09-01 07:45:54,EP-001,192.168.1.101,360.8,25.6,0.21,29.2,53.6,140,10501,10257,0,Normal
2026-09-01 07:46:11,EP-004,192.168.1.104,1098.5,23.3,0.93,83.6,46.6,475,56875,56814,1,Traffic Spike
2026-09-01 07:46:28,EP-001,192.168.1.101,161.1,36.7,0.74,32.1,36.7,91,8753,8925,0,Normal
2026-09-01 07:46:45,EP-003,192.168.1.103,1048.7,31.2,0.78,86.1,47.5,111,65448,11524,1,Packet Rate Anomaly
2026-09-01 07:47:02,EP-003,192.168.1.103,228.2,16.8,0.67,33.2,41.9,62,13941,13339,0,Normal
2026-09-01 07:47:19,EP-003,192.168.1.103,200.7,27.0,0.72,29.4,46.5,52,10338,10802,0,Normal
2026-09-01 07:47:36,EP-003,192.168.1.103,273.8,20.2,0.34,50.7,30.8,55,6495,6232,0,Normal
2026-09-01 07:47:53,EP-001,192.168.1.101,168.8,33.7,1.16,42.7,52.1,110,12173,11516,0,Normal
2026-09-01 07:48:10,EP-002,192.168.1.102,99.7,69.6,0.4,93.3,88.0,232,13036,12890,1,Resource Exhaustion
2026-09-01 07:48:27,EP-001,192.168.1.101,170.5,12.4,0.77,24.8,49.4,100,12530,12167,0,Normal
2026-09-01 07:48:44,EP-002,192.168.1.102,1249.6,10.9,0.2,90.4,54.4,67,89449,8978,1,Packet Rate Anomaly
2026-09-01 07:49:01,EP-003,192.168.1.103,1680.6,12.8,0.54,84.7,51.3,429,58352,42189,1,Traffic Spike
2026-09-01 07:49:18,EP-005,192.168.1.105,366.4,19.5,0.0,42.9,47.4,73,8359,7853,0,Normal
2026-09-01 07:49:35,EP-001,192.168.1.101,105.6,36.9,0.21,39.7,43.8,49,16322,17099,0,Normal
2026-09-01 07:49:52,EP-002,192.168.1.102,175.6,270.5,7.93,45.8,39.4,126,11342,11242,1,High Latency
2026-09-01 07:50:09,EP-003,192.168.1.103,103.3,25.2,0.39,17.3,34.8,43,15402,14735,0,Normal
2026-09-01 07:50:26,EP-001,192.168.1.101,259.8,37.6,0.61,18.5,46.1,116,7458,7020,0,Normal
2026-09-01 07:50:43,EP-001,192.168.1.101,303.9,10.6,1.3,51.6,40.4,55,9785,9248,0,Normal
2026-09-01 07:51:00,EP-005,192.168.1.105,354.3,29.7,0.85,25.6,49.5,103,7955,7388,0,Normal
2026-09-01 07:51:17,EP-004,192.168.1.104,177.5,119.9,0.37,97.4,96.3,287,8253,8386,1,Resource Exhaustion
2026-09-01 07:51:34,EP-005,192.168.1.105,155.1,34.8,0.25,31.0,52.1,37,14317,13794,0,Normal
2026-09-01 07:51:51,EP-005,192.168.1.105,148.5,17.9,0.91,34.6,35.4,132,14672,14158,0,Normal
2026-09-01 07:52:08,EP-003,192.168.1.103,1351.6,37.7,0.0,83.3,46.0,358,35739,35611,1,Traffic Spike
2026-09-01 07:52:25,EP-003,192.168.1.103,129.6,32.8,0.45,44.7,39.3,98,14142,13573,0,Normal
2026-09-01 07:52:42,EP-001,192.168.1.101,317.5,19.4,0.29,51.2,41.2,104,14076,13358,0,Normal
2026-09-01 07:52:59,EP-004,192.168.1.104,171.5,469.4,9.29,44.8,48.1,55,5244,5265,1,High Latency
2026-09-01 07:53:16,EP-004,192.168.1.104,265.5,113.1,1.16,91.4,96.8,256,11381,11110,1,Resource Exhaustion
2026-09-01 07:53:33,EP-001,192.168.1.101,210.8,35.0,1.3,14.8,35.6,135,7677,7775,0,Normal
2026-09-01 07:53:50,EP-001,192.168.1.101,322.8,21.8,0.4,44.7,48.4,111,9826,10098,0,Normal
2026-09-01 07:54:07,EP-002,192.168.1.102,121.5,23.4,0.05,21.4,53.5,76,2904,2976,0,Normal
2026-09-01 07:54:24,EP-002,192.168.1.102,252.6,25.2,0.55,26.5,43.1,94,3879,3779,0,Normal
2026-09-01 07:54:41,EP-004,192.168.1.104,300.4,39.1,1.33,29.7,37.8,133,10491,10802,0,Normal
2026-09-01 07:54:58,EP-001,192.168.1.101,102.1,31.5,0.36,43.5,28.4,84,11991,12185,0,Normal
2026-09-01 07:55:15,EP-003,192.168.1.103,306.6,33.5,0.85,53.5,48.5,100,11950,12511,0,Normal
2026-09-01 07:55:32,EP-003,192.168.1.103,191.1,37.9,1.09,26.3,45.2,69,4111,4182,0,Normal
2026-09-01 07:55:49,EP-003,192.168.1.103,1057.8,23.7,1.01,81.0,49.1,39,81836,10737,1,Packet Rate Anomaly
2026-09-01 07:56:06,EP-004,192.168.1.104,290.8,29.4,1.0,39.1,35.9,140,11717,12249,0,Normal
2026-09-01 07:56:23,EP-004,192.168.1.104,378.8,27.5,0.35,44.9,43.5,136,10116,9427,0,Normal
2026-09-01 07:56:40,EP-002,192.168.1.102,1209.8,26.9,0.65,92.4,34.8,631,44810,21955,1,Connection Flood
2026-09-01 07:56:57,EP-002,192.168.1.102,334.2,35.1,0.82,25.4,52.7,63,8619,7936,0,Normal
2026-09-01 07:57:14,EP-005,192.168.1.105,338.9,41.7,0.85,24.0,47.3,78,8983,8410,0,Normal
2026-09-01 07:57:31,EP-001,192.168.1.101,216.8,33.5,1.34,31.6,37.6,69,7043,6874,0,Normal
2026-09-01 07:57:48,EP-003,192.168.1.103,164.0,18.6,0.41,47.7,44.1,51,6352,6516,0,Normal
2026-09-01 07:58:05,EP-005,192.168.1.105,353.5,63.5,0.52,94.1,94.5,257,8843,8904,1,Resource Exhaustion
2026-09-01 07:58:22,EP-001,192.168.1.101,145.5,40.1,0.31,27.7,40.9,75,14454,14874,0,Normal
2026-09-01 07:58:39,EP-002,192.168.1.102,941.5,14.2,0.89,81.9,45.2,43,61396,8111,1,Packet Rate Anomaly
2026-09-01 07:58:56,EP-004,192.168.1.104,346.6,27.9,0.26,33.0,50.8,60,14318,13729,0,Normal
2026-09-01 07:59:13,EP-003,192.168.1.103,189.6,16.2,0.94,40.5,38.0,72,5284,5413,0,Normal
2026-09-01 07:59:30,EP-003,192.168.1.103,175.0,73.9,0.75,93.2,95.9,305,12759,12767,1,Resource Exhaustion
2026-09-01 07:59:47,EP-005,192.168.1.105,227.4,38.9,1.3,41.5,42.1,108,5871,5610,0,Normal
2026-09-01 08:00:04,EP-002,192.168.1.102,111.5,29.6,0.1,44.5,47.7,117,10522,9792,0,Normal
2026-09-01 08:00:21,EP-002,192.168.1.102,1764.2,218.8,15.12,94.5,88.8,1097,66337,52220,1,Combined Severe Anomaly
2026-09-01 08:00:38,EP-001,192.168.1.101,326.0,119.1,0.92,97.3,95.3,210,6167,5848,1,Resource Exhaustion
2026-09-01 08:00:55,EP-005,192.168.1.105,298.5,17.4,0.05,45.8,56.6,39,9953,9548,0,Normal
2026-09-01 08:01:12,EP-001,192.168.1.101,299.3,14.4,0.22,45.5,30.9,75,12447,12075,0,Normal
2026-09-01 08:01:29,EP-002,192.168.1.102,1038.5,23.3,0.63,84.7,42.9,89,79203,14335,1,Packet Rate Anomaly
2026-09-01 08:01:46,EP-003,192.168.1.103,102.0,27.6,0.87,29.5,45.5,107,15794,15011,0,Normal
2026-09-01 08:02:03,EP-004,192.168.1.104,1737.4,34.6,0.37,75.5,53.4,469,48558,52047,1,Traffic Spike
2026-09-01 08:02:20,EP-002,192.168.1.102,280.9,22.2,0.76,41.4,20.5,102,12195,12615,0,Normal
2026-09-01 08:02:37,EP-005,192.168.1.105,157.3,19.8,0.27,34.9,36.3,72,6530,6200,0,Normal
2026-09-01 08:02:54,EP-002,192.168.1.102,332.8,26.7,0.33,19.9,30.4,125,9091,8927,0,Normal
2026-09-01 08:03:11,EP-005,192.168.1.105,177.0,36.3,0.91,39.2,47.9,114,4635,4292,0,Normal
2026-09-01 08:03:28,EP-004,192.168.1.104,218.6,425.9,12.9,25.5,43.6,82,4593,4328,1,High Latency
2026-09-01 08:03:45,EP-002,192.168.1.102,1231.1,23.0,0.1,74.3,29.4,446,38777,47165,1,Traffic Spike
2026-09-01 08:04:02,EP-001,192.168.1.101,1920.7,15.4,0.61,68.6,34.1,430,50639,34834,1,Traffic Spike
2026-09-01 08:04:19,EP-004,192.168.1.104,129.0,28.8,0.58,39.5,51.0,65,6910,6875,0,Normal
2026-09-01 08:04:36,EP-003,192.168.1.103,80.4,36.6,0.21,46.5,55.5,28,5262,5440,0,Normal
2026-09-01 08:04:53,EP-001,192.168.1.101,248.8,28.9,0.0,37.6,55.9,74,12536,13010,0,Normal
2026-09-01 08:05:10,EP-003,192.168.1.103,1595.6,320.7,10.32,97.8,86.8,765,71727,50667,1,Combined Severe Anomaly
2026-09-01 08:05:27,EP-003,192.168.1.103,134.8,27.6,0.54,61.5,35.8,116,11171,11338,0,Normal
2026-09-01 08:05:44,EP-005,192.168.1.105,185.6,24.1,0.22,26.0,46.3,118,13752,14205,0,Normal
2026-09-01 08:06:01,EP-001,192.168.1.101,362.0,22.6,0.89,44.5,49.3,95,12160,12746,0,Normal
2026-09-01 08:06:18,EP-003,192.168.1.103,285.9,11.7,0.71,53.5,55.3,126,7212,6861,0,Normal
2026-09-01 08:06:35,EP-005,192.168.1.105,679.2,35.6,0.0,91.0,40.5,1049,52538,17682,1,Connection Flood
2026-09-01 08:06:52,EP-001,192.168.1.101,156.2,15.1,0.74,45.6,53.8,70,16260,16851,0,Normal
2026-09-01 08:07:09,EP-004,192.168.1.104,1057.7,353.3,22.92,89.8,85.5,1058,57900,43405,1,Combined Severe Anomaly
2026-09-01 08:07:26,EP-002,192.168.1.102,84.2,22.3,0.26,22.2,56.9,106,14185,13721,0,Normal
2026-09-01 08:07:43,EP-005,192.168.1.105,155.1,23.7,0.19,42.3,44.9,140,7682,7451,0,Normal
2026-09-01 08:08:00,EP-002,192.168.1.102,73.2,15.3,0.39,37.3,48.2,145,9519,9254,0,Normal
2026-09-01 08:08:17,EP-005,192.168.1.105,769.3,20.9,0.0,79.2,52.3,146,56820,9511,1,Packet Rate Anomaly
2026-09-01 08:08:34,EP-005,192.168.1.105,112.4,28.7,0.63,14.9,61.9,139,10877,11065,0,Normal
2026-09-01 08:08:51,EP-004,192.168.1.104,263.3,25.2,0.56,19.9,44.5,150,14484,15206,0,Normal
2026-09-01 08:09:08,EP-003,192.168.1.103,105.1,40.0,0.65,43.5,56.2,80,14802,15506,0,Normal
2026-09-01 08:09:25,EP-004,192.168.1.104,251.3,124.7,0.0,89.8,92.4,205,7405,7071,1,Resource Exhaustion
2026-09-01 08:09:42,EP-002,192.168.1.102,241.0,8.2,0.62,28.7,43.3,86,12548,11874,0,Normal
2026-09-01 08:09:59,EP-003,192.168.1.103,1740.4,452.6,20.13,92.6,94.5,1011,41218,68099,1,Combined Severe Anomaly
2026-09-01 08:10:16,EP-003,192.168.1.103,288.3,33.0,0.6,26.4,41.2,48,11546,10796,0,Normal
2026-09-01 08:10:33,EP-001,192.168.1.101,198.0,36.5,0.94,44.3,50.1,39,5623,5474,0,Normal
2026-09-01 08:10:50,EP-001,192.168.1.101,1134.7,11.3,0.48,87.6,30.0,519,32772,13828,1,Connection Flood
2026-09-01 08:11:07,EP-005,192.168.1.105,322.7,21.0,0.48,22.6,50.5,83,15058,14809,0,Normal
2026-09-01 08:11:24,EP-005,192.168.1.105,992.9,283.6,21.12,91.2,90.8,420,62966,46303,1,Combined Severe Anomaly
2026-09-01 08:11:41,EP-005,192.168.1.105,277.2,19.0,0.15,42.5,51.7,140,12194,12123,0,Normal
2026-09-01 08:11:58,EP-004,192.168.1.104,127.6,262.3,23.94,25.8,35.0,62,6152,3432,1,Packet Loss Surge
2026-09-01 08:12:15,EP-002,192.168.1.102,133.6,26.5,0.31,23.0,63.1,131,5889,6110,0,Normal
2026-09-01 08:12:32,EP-005,192.168.1.105,161.7,34.3,0.36,54.2,39.6,25,8952,8951,0,Normal
2026-09-01 08:12:49,EP-004,192.168.1.104,348.9,24.4,0.67,33.5,42.7,62,15275,14551,0,Normal
2026-09-01 08:13:06,EP-003,192.168.1.103,207.7,27.3,0.98,51.9,24.2,121,9152,8798,0,Normal
2026-09-01 08:13:23,EP-005,192.168.1.105,987.5,38.8,0.58,85.3,34.3,95,87122,15174,1,Packet Rate Anomaly
2026-09-01 08:13:40,EP-001,192.168.1.101,194.9,17.8,0.68,49.8,45.8,109,6894,6712,0,Normal
2026-09-01 08:13:57,EP-004,192.168.1.104,358.6,36.9,0.21,48.9,49.4,123,13655,13949,0,Normal
2026-09-01 08:14:14,EP-004,192.168.1.104,167.5,16.4,0.92,10.0,46.9,108,5902,5897,0,Normal
2026-09-01 08:14:31,EP-005,192.168.1.105,789.5,30.7,1.07,73.9,55.2,79,50691,9111,1,Packet Rate Anomaly
2026-09-01 08:14:48,EP-001,192.168.1.101,1621.0,249.1,18.25,90.7,92.0,538,67461,64558,1,Combined Severe Anomaly
2026-09-01 08:15:05,EP-002,192.168.1.102,124.4,29.2,0.0,51.6,46.1,106,14154,14207,0,Normal
2026-09-01 08:15:22,EP-004,192.168.1.104,198.1,24.2,1.35,36.7,44.1,85,14489,13988,0,Normal
2026-09-01 08:15:39,EP-002,192.168.1.102,132.9,317.3,17.25,30.3,49.8,135,8834,8969,1,High Latency
2026-09-01 08:15:56,EP-005,192.168.1.105,325.3,39.4,0.93,33.6,44.1,50,11247,10371,0,Normal
2026-09-01 08:16:13,EP-002,192.168.1.102,406.1,41.5,0.13,51.7,36.4,56,4887,4955,0,Normal
2026-09-01 08:16:30,EP-001,192.168.1.101,1162.0,260.6,18.83,91.4,86.6,575,51184,33530,1,Combined Severe Anomaly
2026-09-01 08:16:47,EP-001,192.168.1.101,156.0,37.6,0.08,36.1,57.1,63,15756,15374,0,Normal
2026-09-01 08:17:04,EP-001,192.168.1.101,177.9,23.5,0.74,35.8,28.7,119,10677,11066,0,Normal
2026-09-01 08:17:21,EP-002,192.168.1.102,926.0,39.5,0.71,78.4,52.6,83,87625,13411,1,Packet Rate Anomaly
2026-09-01 08:17:38,EP-005,192.168.1.105,994.2,39.2,0.0,83.8,40.0,733,43205,21632,1,Connection Flood
2026-09-01 08:17:55,EP-003,192.168.1.103,365.1,20.0,1.22,40.9,37.1,98,6652,6244,0,Normal
2026-09-01 08:18:12,EP-002,192.168.1.102,211.1,18.4,1.31,43.8,32.1,61,9278,9295,0,Normal
2026-09-01 08:18:29,EP-005,192.168.1.105,193.5,426.9,14.19,41.8,50.7,116,16183,16791,1,High Latency
2026-09-01 08:18:46,EP-002,192.168.1.102,376.2,15.8,0.24,34.5,49.3,109,12876,13314,0,Normal
2026-09-01 08:19:03,EP-003,192.168.1.103,203.8,8.0,0.2,16.6,56.1,72,15616,15853,0,Normal
2026-09-01 08:19:20,EP-004,192.168.1.104,358.4,24.0,0.96,21.1,59.3,122,14401,13840,0,Normal
2026-09-01 08:19:37,EP-005,192.168.1.105,386.0,25.1,0.99,37.5,29.7,147,10041,10178,0,Normal
2026-09-01 08:19:54,EP-001,192.168.1.101,282.0,24.5,0.36,36.6,46.2,96,7020,6980,0,Normal
2026-09-01 08:20:11,EP-003,192.168.1.103,292.6,9.8,0.0,14.8,27.9,127,9820,9854,0,Normal
2026-09-01 08:20:28,EP-004,192.168.1.104,381.5,30.0,0.58,34.7,51.4,39,7169,6704,0,Normal
2026-09-01 08:20:45,EP-003,192.168.1.103,110.9,21.1,0.52,37.3,36.1,109,14492,15109,0,Normal
2026-09-01 08:21:02,EP-005,192.168.1.105,340.0,234.8,17.47,40.0,49.9,56,5204,3256,1,Packet Loss Surge
2026-09-01 08:21:19,EP-003,192.168.1.103,121.6,28.5,1.43,35.4,31.0,82,8732,8934,0,Normal
2026-09-01 08:21:36,EP-005,192.168.1.105,203.8,38.6,1.24,25.0,52.7,90,11486,11075,0,Normal
2026-09-01 08:21:53,EP-005,192.168.1.105,208.2,26.5,0.35,22.3,57.3,100,13663,13631,0,Normal
2026-09-01 08:22:10,EP-003,192.168.1.103,219.2,33.2,0.15,47.8,53.2,96,12492,11970,0,Normal
2026-09-01 08:22:27,EP-003,192.168.1.103,95.4,27.1,0.0,35.7,43.1,81,9955,9486,0,Normal
2026-09-01 08:22:44,EP-003,192.168.1.103,118.1,19.8,0.24,44.2,29.3,49,15727,15999,0,Normal
2026-09-01 08:23:01,EP-002,192.168.1.102,188.5,37.1,0.78,22.5,42.2,93,14933,15091,0,Normal
2026-09-01 08:23:18,EP-001,192.168.1.101,1494.4,9.8,0.39,81.5,36.2,306,62004,58764,1,Traffic Spike
2026-09-01 08:23:35,EP-001,192.168.1.101,361.1,18.9,0.0,53.0,40.5,90,4379,4465,0,Normal
2026-09-01 08:23:52,EP-003,192.168.1.103,785.3,20.2,0.0,69.7,29.1,123,71161,15289,1,Packet Rate Anomaly
2026-09-01 08:24:09,EP-001,192.168.1.101,299.0,36.2,0.54,36.9,58.6,130,9966,10417,0,Normal
2026-09-01 08:24:26,EP-003,192.168.1.103,128.9,15.3,0.68,37.3,56.3,139,4611,4623,0,Normal
2026-09-01 08:24:43,EP-001,192.168.1.101,113.3,34.5,0.3,43.9,42.9,124,5750,5804,0,Normal
2026-09-01 08:25:00,EP-001,192.168.1.101,96.9,37.4,0.56,39.5,40.9,69,5175,4867,0,Normal
2026-09-01 08:25:17,EP-005,192.168.1.105,91.9,29.1,0.32,27.1,31.6,125,10623,10606,0,Normal
2026-09-01 08:25:34,EP-004,192.168.1.104,120.1,34.1,1.16,44.3,51.8,95,7040,7365,0,Normal
2026-09-01 08:25:51,EP-002,192.168.1.102,232.3,14.3,0.0,51.9,47.8,48,4772,4523,0,Normal
